Name,Stock ID,Yahoo ticker,LC
NEW CARPHONE WAREHOUSE PLC,GB00B4Y7R145,CURY.L,United Kingdom
NEW GOLD INC,CA6445351068,NGD.TO,Canada
NEW YORK TIMES CO CLASS A COM USD0.10,US6501111073,NYT,United States
NEWELL BRANDS INC,US6512291062,NWL,United States
NEWMONT CORP,US6516391066,NEM,United States
NEWMONT CORPORATION,AU0000297962,NEM.AX,Australia
NEWS CORP,US65249B1098,NWSA,United States
NEWS CORP,US65249B2088,NWS,United States
NEWS CORPORATION CLASS B,AU000000NWS2,NWS.AX,Australia
NEXANS SA,FR0000044448,NEX.PA,France
NEXGEN ENERGY LTD,AU0000159329,NXG.AX,Australia
NEXI SPA ORD,IT0005366767,NEXI.MI,Italy
NEXON CO LTD,JP3758190007,3659.T,Japan
NEXT PLC,GB0032089863,NXT.L,United Kingdom
NEXTDC LIMITED ORDINARY FULLY PAID,AU000000NXT8,NXT.AX,Australia
NGK INSULATORS LTD,JP3695200000,5333.T,Japan
NH FOODS LTD,JP3743000006,2282.T,Japan
NHI INVESTMENT AND SE PFD KRW5000,KR7005941000,005945.KS,South Korea
NHK SPRING CO LTD,JP3742600004,5991.T,Japan
NIB HOLDINGS LTD,AU000000NHF0,NHF.AX,Australia
NIBE INDUSTRIER AB SER B NPV,SE0015988019,NIBE-B.ST,Sweden
NICE  LTD,IL0002730112,NICE.TA,Israel
NICHIAS CORPORATION,JP3660400007,5393.T,Japan
NICHIREI CORP,JP3665200006,2871.T,Japan
NICK SCALI FURNITURE,AU000000NCK1,NCK.AX,Australia
NICKEL INDUSTRIES LIMITED,AU0000018236,NIC.AX,Australia
NIDEC CORPORATION,JP3734800000,6594.T,Japan
NIKE INC CL B,US6541061031,NKE,United States
NIKON CORPORATION JPY,JP3657400002,7731.T,Japan
NILFISK HOLDING AS,DK0060907293,DK0060907293.SG,Germany
NILORNGRUPPEN ABB SHS,SE0007100342,NIL-B.ST,Sweden
NINE ENTERTAINMENT CO HOLDINGS PTY LIMITED,AU000000NEC4,NEC.AX,Australia
NINETY ONE PLC ORD GBP0.0001,GB00BJHPLV88,GB00BJHPLV88.SG,Germany
NINTENDO CO LTD,JP3756600007,7974.T,Japan
NIPPON EXPRESS HOLDINGS ORD SHS,JP3688370000,9147.T,Japan
NIPPON KAYAKU CO LTD,JP3694400007,4272.T,Japan
NIPPON LIGHT METAL HOLDINGS CO LTD,JP3700200003,5703.T,Japan
NIPPON PAINT HOLDINGS CO LTD,JP3749400002,4612.T,Japan
NIPPON SANSO HOLDINGS CORP,JP3711600001,4091.T,Japan
NIPPON SHINYAKU CO LTD,JP3717600005,4516.T,Japan
NIPPON SHOKUBAI JP50,JP3715200006,4114.T,Japan
NIPPON STEEL CORPORATION,JP3381000003,5401.T,Japan
NIPPON YUSEN KK NPV,JP3753000003,9101.T,Japan
NIPRO CORP,JP3673600007,8086.T,Japan
NISHI NIPPON FINAN NPV,JP3658850007,7189.T,Japan
NISSAN CHEMICAL CORPORATION,JP3670800006,4021.T,Japan
NISSAN MOTOR CO,JP3672400003,7201.T,Japan
NISSIN FOOD HOLDINGS CO LTD,JP3675600005,2897.T,Japan
NISSUI CORPORATION,JP3718800000,1332.T,Japan
NITORI CO LTD,JP3756100008,9843.T,Japan
NITTO DENKO CORPORATION,JP3684000007,6988.T,Japan
NKT AS DKK20,DK0010287663,NKT.CO,Denmark
NMI HOLDINGS INC,US6292093050,NMIH,United States
NMS HOLDINGS CO,JP3750800009,2162.T,Japan
NN GROUP NV,NL0010773842,NN.AS,Netherlands
NOBLEOAK LIFE LIMITED ORDINARY FULLY PAID,AU0000161580,NOL.AX,Australia
NOHO PARTNERS OYJ,FI4000064332,NOHO.HE,Finland
NOK CORP,JP3164800009,7240.T,Japan
NOKIA OYJ,FI0009000681,NOKIA.HE,Finland
NOKIA OYJ NPV,FI0009000681,NOKIA.HE,Finland
NOMURA HOLDINGS INC,JP3762600009,8604.T,Japan
NOMURA RESEARCH INSTITUTE LTD,JP3762800005,4307.T,Japan
NORCONSULT ORD SHS,NO0013052209,NORCO.OL,Norway
NORDEA BANK ABP,FI4000297767,NDA-FI.HE,Finland
NORDSON CORP,US6556631025,NDSN,United States
NORFOLK SOUTHERN CORP USD,US6558441084,NSC,United States
NORITAKE CO LTD,JP3763000001,5331.T,Japan
NORSK HYDRO ASA,NO0005052605,NHY.OL,Norway
NORTH WEST CO INC VAR VTG AND COM VTG,CA6632782083,NWC.TO,Canada
NORTHERN STAR RESOURCES LTD,AU000000NST8,NST.AX,Australia
NORTHERN TRUST CORP,US6658591044,NTRS,United States
NORTHROP GRUMMAN CORP,US6668071029,NOC,United States
NORTONLIFELOCK,US6687711084,GEN,United States
NORWEGIAN CRUISE LINE HOLDINGS LTD,BMG667211046,NCLH,United States
NOVA LTD,IL0010845571,NVMI,United States
NOVARTIS  ADR SPONSORED,US66987V1098,NVS,United States
NOVARTIS AG,CH0012005267,NOVN.SW,Switzerland
NOVO NORDISK ORD SHS CLASS B,DK0062498333,NOVO-B.CO,Denmark
NOVOZYMES A S,DK0060336014,NSIS-B.CO,Denmark
NRW HOLDINGS LTD,AU000000NWH5,NWH.AX,Australia
NS SOLUTIONS CORP NPV,JP3379900008,2327.T,Japan
NS UNITED KAIUN KAISHA LTD,JP3385000009,9110.T,Japan
NSK LTD JPY,JP3720800006,6471.T,Japan
NTT DATA GROUP CORPORATION,JP3165700000,9613.T,Japan
NU HOLDINGS LTD,KYG6683N1034,NU,United States
NUCOR CORP,US6703461052,NUE,United States
NUFARM LIMITED,AU000000NUF3,NUF.AX,Australia
NUIX LIMITED,AU0000119307,NXL.AX,Australia
NUSCALE POWER ORD SHS CLASS A,US67079K1007,SMR,United States
NUTANIX INC,US67059N1081,NTNX,United States
NUTRIEN LTD COM NPV,CA67077M1086,NTR.TO,Canada
NUVALENT INC,US6707031075,NUVL,United States
NUVISTA ENERGY LTD,CA67072Q1046,NVA.TO,Canada
NVIDIA CORP,US67066G1040,NVDA,United States
NVR INC,US62944T1051,NVR,United States
NXP SEMICONDUCTORS,NL0009538784,NXPI,United States
OBAYASHI CORPORATION,JP3190000004,1802.T,Japan
OBIC BUSINESS CONSULTANTS CO LTD,JP3173500004,4733.T,Japan
OBIC CO LTD,JP3173400007,4684.T,Japan
OBJECTIVE CORPORATION LTD,AU000000OCL7,OCL.AX,Australia
OBSIDIAN ENERGY LT COM NPV,CA6744822033,OBE.TO,Canada
OCCIDENTAL PETROLEUM CORP,US6745991058,OXY,United States
OCEANAGOLD CORP,CA6752221037,,
OFG BANCORP COM USD1,PR67103X1020,OFG,United States
OFX GROUP LIMITED,AU000000OFX5,OFX.AX,Australia
OIL REFINERIES LTD,IL0025902482,ORL.TA,Israel
OKAMURA CORP,JP3192400004,7994.T,Japan
OKANO VALVE MFG ORD SHS,JP3191600000,6492.T,Japan
OKTA INC,US6792951054,OKTA,United States
OLBA HEALTHCARE HOLDINGS ORD SHS,JP3226700007,2689.T,Japan
OLD DOMINION FREIGHT LINE INC,US6795801009,ODFL,United States
OLD REPUBLIC INTL CORP,US6802231042,ORI,United States
OLYMPUS CORP,JP3201200007,7733.T,Japan
OMNI BRIDGEWAY LIMITED ORDINARY FULLY PAID,AU0000082489,AU0000082489.SG,Germany
OMNICOM GROUP,US6819191064,OMC,United States
OMRON CORP,JP3197800000,6645.T,Japan
OMV AG,AT0000743059,OMV.VI,Austria
ON SEMICONDUCTOR CORPORATION,US6821891057,ON,United States
ONEMAIN HOLDINGS INC,US68268W1036,OMF,United States
ONESPAN INC COM USD0,US68287N1000,OSPN,United States
ONEX CORP,CA68272K1030,ONEX.TO,Canada
ONO PHARMACEUTICAL CO LTD,JP3197600004,JP3197600004.SG,Germany
OOHIMEDIA LIMITED,AU000000OML6,OML.AX,Australia
OPEN TEXT CORP,CA6837151068,OTEX,United States
ORACLE CORP,US68389X1054,ORCL,United States
ORACLE CORPORATION JAPAN,JP3689500001,4716.T,Japan
OREILLY AUTOMOTIVE INC,US67103H1077,ORLY,United States
ORICA LIMITED,AU000000ORI1,ORI.AX,Australia
ORIENTAL LAND CO LTD,JP3198900007,4661.T,Japan
ORION OYJ,FI0009014377,ORNBV.HE,Finland
ORIX CORPORATION,JP3200450009,8591.T,Japan
ORKLA ASA,NO0003733800,ORK.OL,Norway
ORORA LIMITED ORDINARY,AU000000ORA8,ORA.AX,Australia
ORSTED AS,DK0060094928,ORSTED.CO,Denmark
ORUKA THERAPEUTICS INC,US6876041087,ORKA,United States
OSB GROUP PLC ORD GBP3.04,GB00BLDRH360,OSB.L,United Kingdom
OSISKO GOLD ROYALTIES LTD,CA68827L1013,,
OSK MITSUI OSK LINES LTD,JP3362700001,9104.T,Japan
OTIS WORLDWIDE COR COM,US68902V1070,OTIS,United States
OTP BANK RT,HU0000061726,OTP.BD,Bangladesh
OTSUKA CORPORATION,JP3188200004,4768.T,Japan
OTSUKA HLDGS CO NPV,JP3188220002,4578.T,Japan
OVERSEA-CHINESE BANKING CORP,SG1S04926220,O39.SI,Singapore
OVINTIV INC,US69047Q1022,OVV,United States
OWENS CORNING INC,US6907421019,OC,United States
OXFORD INDUSTRIES INC,US6914973093,OXM,United States
OXFORD INSTRUMENTS PLC,GB0006650450,OXIG.L,United Kingdom
OXFORD NANOPORE TECHNOLOGIES PLC,GB00BP6S8Z30,ONT.L,United Kingdom
PACCAR INC,US6937181088,PCAR,United States
PACIFIC BASIN SHIPPING LTD,BMG684371393,2343.HK,Hong Kong
PACIFIC TEXTILES HOLDINGS,KYG686121032,1382.HK,Hong Kong
PACKAGING CORP OF AMERICA,US6951561090,PKG,United States
PAGEGROUP PLC ORD,GB0030232317,PAGE.L,United Kingdom
PALANTIR TECHNOLOGIES INC,US69608A1088,PLTR,United States
PALO ALTO NETWORKS INC,US6974351057,PANW,United States
PAN AMERICAN SILVER CORP,CA6979001089,PAAS.TO,Canada
PAN PACIFIC INTL H NPV,JP3639650005,7532.T,Japan
PANASONIC HOLDINGS CORP,JP3866800000,6752.T,Japan
PANDORA,DK0060252690,PNDORA.CO,Denmark
PANDORA AS SPONSORED ADR,US6983412031,,
PANTORO LTD,AU000000PNR8,PNR.AX,Australia
PARADE TECHNOLOGIES LTD,KYG6892A1085,4966.TWO,Taiwan
PARADOX INTERACTIVE AB,SE0008294953,PDX.ST,Sweden
PARAGON BANKING GR ORD GBP1,GB00B2NGPM57,PAG.L,United Kingdom
PARAMOUNT GLOBAL,US92556H2067,0VVB.F,Germany
PARKER HANNIFIN CORP,US7010941042,PH,United States
PARKLAND CORP,CA70137W1086,PKI.TO,Canada
PARTNERS GROUP,CH0024608827,PGHN.SW,Switzerland
PAYCHEX INC,US7043261079,PAYX,United States
PAYCOM SOFTWARE INC,US70432V1026,PAYC,United States
PAYPAL HOLDINGS INC,US70450Y1038,PYPL,United States
PB FINTECH LTD,INE417T01026,POLICYBZR.NS,India
PEGASYSTEMS INC,US7055731035,PEGA,United States
PENTAIR PLC COM,IE00BLS09M33,PNR,United States
PENUMBRA INC,US70975L1070,PEN,United States
PEPSICO INC CAP 2/3,US7134481081,PEP,United States
PER AARSLEFF HLDNG DKK2 B,DK0060700516,PAAL-B.CO,Denmark
PERENTI LTD,AU0000061897,PRN.AX,Australia
PERIMETER SOLUTIONS INC,US71385M1071,PRM,United States
PERNOD-RICARD SA,FR0000120693,RI.PA,France
PERPETUAL TRUSTEES AUSTRALIA LIMITED,AU000000PPT9,PPT.AX,Australia
PERSEUS MINING LTD,AU000000PRU3,PRU.AX,Australia
PERSIMMON PLC,GB0006825383,PSN.L,United Kingdom
PERSISTENT SYSTEMS ORD SHS,INE262H01021,PERSISTENT.NS,India
PERSOL HOLDINGS CO NPV,JP3547670004,2181.T,Japan
PETER WARREN AUTOMOTIVE HOLDINGS LIMITED ORDINARY FULLY PAID,AU0000143711,PWR.AX,Australia
PETERSHILL PARTNERS PLC,GB00BL9ZF303,PHLL.L,United Kingdom
PETROCHINA CO LTD H,CNE1000003W8,0857.HK,Hong Kong
PETROLEO BRASILEIRO PETROBRAS SA,BRPETRACNPR6,PETR4.SA,Brazil
PETROLEO BRASILRIRO SA,BRPETRACNOR9,PETR3.SA,Brazil
PETS AT HOME GROUP PLC,GB00BJ62K685,PETS.L,United Kingdom
PFIZER INC COM,US7170811035,PFE,United States
PHARMARON BEIJING CO LTD,CNE100003PG4,CNE100003PG4.SG,Germany
PHILLIPS COM,US7185461040,PSX,United States
PHOENIX GP HLDGS ORD,GB00BGXQNP29,PHNX.L,United Kingdom
PHOENIX FINANCIAL LTD,IL0007670123,PHOE.TA,Israel
PHOTO ME INTERNATIONAL PLC,GB0008481250,MEGP.L,United Kingdom
PI INDUSTRIES LTD,INE603J01030,PIIND.BO,India
PIDILITE INDUSTRIES LTD,INE318A01026,PIDILITIND.NS,India
PIERRE ET VACANCES SA,FR0000073041,VAC.PA,France
PILBARA MINERALS LTD,AU000000PLS0,PLS.AX,Australia
PILGRIMS PRIDE CORP,US72147K1088,PPC,United States
PINEWOOD TECHNOLOGIES GROUP ORD SHS,GB00BSB7BS06,PINE.L,United Kingdom
PINNACLE INVESTMENT MANAGEMENT GROUP LTD,AU000000PNI7,PNI.AX,Australia
PINTEREST INC,US72352L1061,PINS,United States
PJT PARTNERS INC,US69343T1079,PJT,United States
PLANET FITNESS INC,US72703H1014,PLNT,United States
PLATINUM ASSET MANAGEMENT LTD,AU000000PTM6,PTM.AX,Australia
PLEXUS CORP,US7291321005,PLXS,United States
PLIANT THERAPEUTICS INC,US7291391057,PLRX,United States
PLOVER BAY TECHNOLOGIES LTD,KYG713321035,1523.HK,Hong Kong
PLUS500 LTD,IL0011284465,PLUS.L,United Kingdom
PLUSZERO INC,JP3832750008,5132.T,Japan
POLYNOVO LIMITED,AU000000PNV0,PNV.AX,Australia
POOL CORPORATION,US73278L1052,POOL,United States
POP MART INTERNATIONAL GROUP LTD,KYG7170M1033,9992.HK,Hong Kong
POPULAR INC COM USD6 POST REV SPLIT,PR7331747001,BPOP,United States
PORSCHE AUTOMOBIL HOLDING SE,DE000PAH0038,PAH3.DE,Germany
PORTO SEGURO SA,BRPSSAACNOR7,PSSA3.SA,Brazil
POSTAL SAVINGS BANK OF CHINA CO LTD,CNE1000029W3,1658.HK,Hong Kong
POSTS ITALIANE SPA,IT0003796171,PST.MI,Italy
POWELL INDUSTRIES INC,US7391281067,POWL,United States
POWER CORP OF CANADA CAD,CA7392391016,POW.TO,Canada
POWSZECHNA KASA OS,PLPKO0000016,PKO.WA,Poland
PPG INDUSTRIES INC,US6935061076,PPG,United States
PPHE HOTEL GROUP LTD,GG00B1Z5FH87,PPH.L,United Kingdom
PRADA SPA,IT0003874101,1913.HK,Hong Kong
PRAEMIUM LTD,AU000000PPS1,PPS.AX,Australia
PRAXIS PRECISION MEDICINES I,US74006W2070,PRAX,United States
PREMIER FOODS PLC,GB00B7N0K053,PFD.L,United Kingdom
PREMIER INVESTMENTS LIMITED,AU000000PMV2,PMV.AX,Australia
PRESIDENT SECURITIES CORP,TW0002855004,2855.TW,Taiwan
PRIMORIS SERVICE CORP,US74164F1030,PRIM,United States
PRINCIPAL FINANCIAL GROUP,US74251V1026,PFG,United States
PRO MEDICUS LTD,AU000000PME8,PME.AX,Australia
PROCORE TECHNOLOGIES INC,US74275K1088,PCOR,United States
PROCTER & GAMBLE COMPANY,US7427181091,PG,United States
PROG HOLDINGS INC,US74319R1014,PRG,United States
PROGRESS SOFTWARE CORPORATION,US7433121008,PRGS,United States
PROGRESSIVE CORP,US7433151039,PGR,United States
PROPEL FUNERAL PARTNERS LIMITED ORDINARY FULLY PAID,AU000000PFP8,PFP.AX,Australia
PROSPERITY BANCSHARES INC,US7436061052,PB,United States
PROSUS NV,NL0013654783,PRX.AS,Netherlands
PRUDENTIAL FINANCIAL INC,US7443201022,PRU,United States
PRUDENTIAL PLC,GB0007099541,PRU.L,United Kingdom
PRYSMIAN SPA,IT0004176001,PRY.MI,Italy
PT BANK NEGARA IND LKD SHS IDR7500 AND IDR375,ID1000096605,BBNI.JK,Indonesia
PTC INC,US69370C1009,PTC,United States
PTC THERAPEUTICS INC,US69366J2006,PTCT,United States
PTT PUBLIC COMPANY THB1 ALIEN,TH0646010Z18,PETFF,United States
PUBLICIS GROUPE,FR0000130577,PUB.PA,France
PULTE GROUP INC,US7458671010,PHM,United States
PUMA SE,DE0006969603,PUM.DE,Germany
PURE STORAGE INC,US74624M1027,PSTG,United States
PVH CORP COM USD1.00,US6936561009,PVH,United States
PWR HOLDINGS LIMITED ORDINARY FULLY PAID,AU000000PWH0,PWH.AX,Australia
Q2 HOLDINGS INC,US74736L1098,QTWO,United States
QANTAS AIRWAYS LIMITED,AU000000QAN2,QAN.AX,Australia
QBE INSURANCE GROUP LTD,AU000000QBE9,QBE.AX,Australia
QIAGEN NV ORD EUR0.01 POST REV SPLT,NL0015001WM6,1QGEN.MI,Italy
QORVO INC,US74736K1016,QRVO,United States
QUADIENT SAS,FR0000120560,QDT.PA,France
QUALCOMM INC,US7475251036,QCOM,United States
QUALITAU ORD SHS,IL0010839558,QLTU.TA,Israel
QUANTA COMPUTER INC,TW0002382009,2382.TW,Taiwan
QUANTA SERVICES INC,US74762E1029,PWR,United States
QUARTERHILL INC,CA7477131055,QTRH.TO,Canada
QUECTEL WIRELESS SOLUTIONS ORD SHS A,CNE100003N01,603236.SS,China
QUEST DIAGNOSTICS,US74834L1008,DGX,United States
QUILTER PLC ORD GBP 0.08167,GB00BNHSJN34,QLT.L,United Kingdom
RADIAN GROUP INC,US7502361014,RDN,United States
RAIFFEISEN INTL BANK HOLDING,AT0000606306,RBI.VI,Austria
RAKUS CO LTD,JP3967170006,3923.T,Japan
RAKUTEN BANK ORD,JP3967220009,5838.T,Japan
RAKUTEN GROUP INC,JP3967200001,4755.T,Japan
RALPH LAUREN CORP COM,US7512121010,RL,United States
RAMELIUS RESOURCES LIMITED,AU000000RMS4,RMS.AX,Australia
RANDSTAD NV,NL0000379121,RAND.AS,Netherlands
RASPBERRY PI HOLDINGS PLC,GB00BS3DYQ52,RPI.L,United Kingdom
RATHBONE BROTHERS PLC,GB0002148343,RAT.L,United Kingdom
RATIONAL AG,DE0007010803,RAA.DE,Germany
RAYMOND JAMES FINL,US7547301090,RJF,United States
RB GLOBAL INC COM NPV,CA74935Q1072,RBA,United States
REA GROUP LTD,AU000000REA9,REA.AX,Australia
REC LTD,INE020B01018,RECLTD.NS,India
RECKITT BENCKISER GROUP PLC,GB00B24CGK77,RKT.L,United Kingdom
RECORDATI SPA - NEW,IT0003828271,REC.MI,Italy
RECRUIT HLDGS CO LNPV,JP3970300004,6098.T,Japan
RED ROCK RESORTS INC,US75700L1089,RRR,United States
RED VIOLET INC,US75704L1044,RDVT,United States
REDDE NORTHGATE PLC,GB00B41H7391,ZIG.L,United Kingdom
REECE LIMITED,AU000000REH4,REH.AX,Australia
REGENERON PHARMACEUTICALS INC,US75886F1075,REGN,United States
REGIS RESOURCES LTD,AU000000RRL8,RRL.AX,Australia
RELIANCE INC,US7595091023,RS,United States
RELIANCE INDUSTRIES LIMITED,INE002A01018,RELIANCE.NS,India
RELIANCE WORLDWIDE CORPORATION AUST PTY LTD,AU000000RWC7,RWC.AX,Australia
RELX PLC,GB00B2B0DG97,REL.L,United Kingdom
RENAULT SA,FR0000131906,RNO.PA,France
RENAULT SA,US7596734035,RNLSY,United States
RENEWI PLC ORD GBP1,GB00BNR4T868,,
RENGO CO LTD,JP3981400009,3941.T,Japan
RENISHAW PLC,GB0007323586,RSW.L,United Kingdom
RENT-A-CENTER INC,US76009N1000,UPBD,United States
RENTOKIL INITIAL PLC,GB00B082RF11,RTO.L,United Kingdom
REPLIGEN CORPORATION,US7599161095,RGEN,United States
REPSOL SA,ES0173516115,REP.MC,Spain
REPUBLIC SERVICES INC,US7607591002,RSG,United States
RESMED INC,AU000000RMD6,RMD.AX,Australia
RESMED INC,US7611521078,RMD,United States
RESOLUTE MINING LIMITED,AU000000RSG6,RSG.AX,Australia
RESONA HOLDINGS INC,JP3500610005,8308.T,Japan
RESORTTRUST INC,JP3974450003,4681.T,Japan
RESTAURANT BRNDS ICOM NPV,CA76131D1033,QSR,United States
REVOLUTION MEDICINES INC,US76155X1000,RVMD,United States
REVVITY INC,US7140461093,RVTY,United States
REXEL SA,FR0010451203,RXL.PA,France
RH COM USD0.0001,US74967X1037,RH,United States
RHEINMETALL AG,DE0007030009,RHM.DE,Germany
RHI MAGNESITA NV,NL0012650360,RHIM.L,United Kingdom
RHYTHM PHARMACEUTICALS INC,US76243J1051,RYTM,United States
RICOH CO,JP3973400009,7752.T,Japan
RIDLEY CORPORATION LIMITED,AU000000RIC6,AU000000RIC6.SG,Germany
RIGHTMOVE ORD GBP,GB00BGDT3G23,RMV.L,United Kingdom
RINGCENTRAL INC,US76680R2067,RNG,United States
RINGKJOEBING LANDBOBANK AS,DK0060854669,RILBA.CO,Denmark
RINNAI CORP NPV,JP3977400005,5947.T,Japan
RIO TINTO LIMITED,AU000000RIO1,RIO.AX,Australia
RIO TINTO PLC ORD,GB0007188757,RIO.L,United Kingdom
RIVIAN AUTOMOTIVE INC,US76954A1034,RIVN,United States
ROBINHOOD MARKETS INC,US7707001027,HOOD,United States
ROBLOX CORPORATION COM CL A ORD SHS,US7710491033,RBLX,United States
ROCHE HOLDING AG,CH0012032048,ROG.SW,Switzerland
ROCHE HOLDING AG,CH0012032113,RO.SW,Switzerland
ROCKET PHARMACEUTICALS INC,US77313F1066,RCKT,United States
ROCKWELL AUTOMATION INC,US7739031091,ROK,United States
ROCKWOOL A/S,DK0010219153,0M0A.IL,United Kingdom
ROKU INC,US77543R1023,ROKU,United States
ROLLINS INC,US7757111049,ROL,United States
ROLLS ROYCE ORD,GB00B63H8491,RR.L,United Kingdom
ROPER TECHNOLOGIES INC,US7766961061,ROP,United States
ROSS STORES INC,US7782961038,ROST,United States
ROUND ONE CORP NPV,JP3966800009,4680.T,Japan
ROYAL BANK OF CANADA,CA7800871021,RY.TO,Canada
ROYAL CARIBBEAN GROUP,LR0008862868,RCL,United States
ROYAL GOLD INC COM USD0.01,US7802871084,RGLD,United States
ROYAL MAIL PLC,GB00BDVZYZ77,,
ROYALTY PHARMA PLC,GB00BMVP7Y09,RPRX,United States
RPM GLOBAL HOLDINGS LIMITED,AU000000RUL2,RUL.AX,Australia
RPM INTERNATIONAL INC,US7496851038,RPM,United States
RTX CORPORATION,US75513E1010,RTX,United States
RUBRIK INCA,US7811541090,RBRK,United States
RUNNER XIAMEN CORP A,CNE1000041F3,603408.SS,China
RUSH STREET INTERACTIVE INC,US7820111000,RSI,United States
RWE AG,DE0007037129,RWE.DE,Germany
RYDER SYS INC USD,US7835491082,R,United States
RYOHIN KEIKAKU CO NPV,JP3976300008,7453.T,Japan
S AND P GLOBAL INC COM,US78409V1044,SPGI,United States
S HOTELS AND RESORTS PCL,TH9460010019,,
SAAB ORD SHS CLASS B,SE0021921269,SAAB-B.ST,Sweden
SAFRAN SA,FR0000073272,SAF.PA,France
SAFRAN SA,US7865841024,US7865841024.SG,Germany
SAGE GROUP,GB00B8C3BL03,SGE.L,United Kingdom
SAGE GROUP PLC,US78663S2014,SGPYY,United States
SAINSBURY (J) PLC,GB00B019KW72,SBRY.L,United Kingdom
SAIZERIYA CO LTD,JP3310500008,7581.T,Japan
SALESFORCE INC,US79466L3024,CRM,United States
SALMAR ASA,NO0010310956,SALM.OL,Norway
SAMPO PLC NPV A,FI4000552500,SAMPO.HE,Finland
SAMSARA INC,US79589L1061,IOT,United States
SAMSONITE INTL SA USD0.01,LU0633102719,1910.HK,Hong Kong
SAMSUNG C AND T CORPORATION,KR7028260008,028260.KS,South Korea
SAMSUNG ELECTRONICS CO LTD,KR7005930003,005930.KS,South Korea
SAMSUNG ELECTRONICS PFD,KR7005931001,005935.KS,South Korea
SAMSUNG SDS CO LTD,KR7018260000,018260.KS,South Korea
SAMSUNG SECURITIES CO LTD,KR7016360000,016360.KS,South Korea
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,INE775A01035,MOTHERSON.BO,India
SAMYANG FOODS CO LTD,KR7003230000,003230.KS,South Korea
SAN AI OBBLI CO LTD,JP3323600001,8097.T,Japan
SANDFIRE RESOURCES LIMITED ORDINARY FULLY PAID,AU000000SFR8,SFR.AX,Australia
SANDOZ GROUP ORD SHS,CH1243598427,SDZ.SW,Switzerland
SANDS CHINA LIMITED,KYG7800X1079,1928.HK,Hong Kong
SANDSTORM GOLD LTD,CA80013R2063,SSL.TO,Canada
SANDVIK AB,SE0000667891,SAND.ST,Sweden
SANOFI SA,FR0000120578,SAN.PA,France
SANRIO CO LTD NPV,JP3343200006,8136.T,Japan
SANTEN PHARMACEUTICAL CO,JP3336000009,JP3336000009.SG,Germany
SANTOS LIMITED,AU000000STO6,STO.AX,Australia
SANWA HOLDINGS CORPORATION,JP3344400001,5929.T,Japan
SANY HEAVY INDUSTRY CO LTD,CNE000001F70,600031.SS,China
SAP AG,DE0007164600,SAP.DE,Germany
SAPUTO INC,CA8029121057,SAP.TO,Canada
SAREPTA THERAPEUTICS INC,US8036071004,SRPT,United States
SARTORIUS AG VORZUG,DE0007165631,SRT3.DE,Germany
SARTORIUS STEDIM B EUR0.1666,FR0013154002,DIM.PA,France
SBI HOLDINGS INC NPV,JP3436120004,8473.T,Japan
SBI LIFE INSURANCE COMPANY LTD,INE123W01016,SBILIFE.NS,India
SBI SUMISHIN NET BANK LTD,JP3400650002,7163.T,Japan
SBM OFFSHORE NV,NL0000360618,SBMO.AS,Netherlands
SBS HOLDINGS INC,JP3163500006,2384.T,Japan
SCHAEFFLER INDIA LTD,INE513A01022,SCHAEFFLER.BO,India
SCHIBSTED ASA,NO0010736879,VENDB.OL,Norway
SCHIBSTED ASA SER A,NO0003028904,VENDA.OL,Norway
SCHINDLER HOLDING-PART CERT,CH0024638196,SCHP.SW,Switzerland
SCHINDLER-HLDG AG REG,CH0024638212,SCHN.SW,Switzerland
SCHLUMBERGER LTD,AN8068571086,SLB,United States
SCHNEIDER ELECTRIC SE,FR0000121972,SU.PA,France
SCHOLAR ROCK HOLDING ORD,US80706P1030,SRRK,United States
SCHOLASTIC CORP,US8070661058,SCHL,United States
SCHRODERS PLC ORD GB,GB00BP9LHF23,SDR.L,United Kingdom
SCHWAB (CHARLES) CORP,US8085131055,SCHW,United States
SCIENCE APPLICATIONS INTERNATIONAL CORP,US8086251076,SAIC,United States
SCIENTIFIC GAMES CORP - A,US80874P1093,LNW,United States
SCOR SE,FR0010411983,SCR.PA,France
SCOUT24 SE,DE000A12DM80,G24.DE,Germany
SCREEN HOLDINGS CONPV,JP3494600004,7735.T,Japan
SEA LTD,US81141R1005,SE,United States
SEAGATE TECH HLDGS,IE00BKVD2N49,STX,United States
SEB SA,FR0000121709,SK.PA,France
SECOM CO LTD,JP3421800008,9735.T,Japan
SECTRA AB NPV,SE0022419784,SECT-B.ST,Sweden
SECURE ENERGY SERVICES INC,CA81373C1023,,
SECURE TRUST BANK ORD,GB00B6TKHP66,STB.L,United Kingdom
SECURITAS AB,SE0000163594,SECU-B.ST,Sweden
SECURITY NATIONAL FINANCIAL ORD SHS CLASS A,US8147853092,SNFCA,United States
SEEK LIMITED,AU000000SEK6,SEK.AX,Australia
SEGA SAMMY HOLDINGS INC,JP3419050004,6460.T,Japan
SEI INVESTMENTS COMPANY,US7841171033,SEIC,United States
SEIBU HOLDINGS INC,JP3417200007,9024.T,Japan
SEIKAGAKU CORP,JP3414000004,4548.T,Japan
SEIKO EPSON CORPORATION,JP3414750004,6724.T,Japan
SEIKOH GIKEN CO LTD,JP3414870000,6834.T,Japan
SEINO HOLDINGS CO LTD,JP3415400005,9076.T,Japan
