Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ABB Ltd,,CH0012221716,CH,Industrials,Electrical Equipment & Parts,282211.4008,,,24680074.91,0.00035611
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Abbott Laboratories,,US0028241000,US,Healthcare,Medical Devices,180834.2736,,,33035879.34,0.00047668
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AbbVie Inc,,US00287Y1091,US,Healthcare,Drug Manufacturers - General,272615.0789,,,78242266.85,0.00112898
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ABIOMED Inc,,US003CVR0169,US,,,1224.686818,,,69230.46159,1e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ABN AMRO Bank NV,,NL0011540547,NL,Financial Services,Banks - Diversified,431275.3901,,,10739977.92,0.00015497
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Absa Group Ltd,,ZAE000255915,ZA,Financial Services,Banks - Regional,50862.08403,,,826053.2159,1.192e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Abu Dhabi Commercial Bank PJSC,,AEA000201011,AE,,,176419.1145,,,808333.2261,1.166e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Abu Dhabi Islamic Bank PJSC,,AEA000801018,AE,,,86336.18808,,,524660.0345,7.57e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Abu Dhabi National Oil Co for Distribution PJSC,,AEA006101017,AE,,,185710.0664,,,287445.2795,4.15e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Accent Group Ltd,,AU000000AX19,AU,Consumer Cyclical,Apparel Retail,1652884.783,,,3867750.391,5.581e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Accenture PLC,,IE00B4BNMY34,IE,Technology,Information Technology Services,100434.1785,,,57064911.01,0.0008234
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Acciona SA,,ES0125220311,ES,Industrials,Engineering & Construction,5366.139247,,,975540.9349,1.408e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Accor SA,,FR0000120404,FR,Consumer Cyclical,Lodging,7050.419004,,,554672.0147,8e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Accton Technology Corp,,TW0002345006,TW,Technology,Communication Equipment,30145.7898,,,1147999.225,1.656e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Acer Inc,,TW0002353000,TW,Technology,Computer Hardware,172329.3432,,,337891.8659,4.88e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ACS Actividades de Construccion y Servicios SA,,ES0167050915,ES,Industrials,Engineering & Construction,21135.47722,,,1712261.956,2.471e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Acuity Brands Inc,,US00508Y1029,US,Industrials,Electrical Equipment & Parts,15195.21016,,,7169469.023,0.00010345
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Adairs Ltd,,AU000000ADH2,AU,Consumer Cyclical,Specialty Retail,2074.303476,,,5600.619386,8e-08
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AddTech AB,,SE0014781795,SE,Industrials,Industrial Distribution,59291.59708,,,2610473.69,3.767e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Adecco Group AG,,CH0012138605,CH,Industrials,Staffing & Employment Services,12065.58124,,,480812.6781,6.94e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,adidas AG,,DE000A1EWWW0,DE,Consumer Cyclical,Footwear & Accessories,17953.87669,,,7110398.64,0.0001026
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Admiral Group PLC,,GB00B02J6398,GB,Financial Services,Insurance - Property & Casualty,62807.17321,,,3359059.614,4.847e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ADNOC Drilling Co PJSC,,AEA007301012,AE,,,186561.9586,,,437247.544,6.31e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Adobe Inc,,US00724F1012,US,Technology,Software - Application,82902.16736,,,59541202.91,0.00085913
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Adriatic Metals PLC,,AU0000004772,AU,Basic Materials,Other Industrial Metals & Mining,12714.32177,,,49585.85489,7.2e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advanced Drainage Systems Inc,,US00790R1041,US,Industrials,Building Products & Equipment,14614.49644,,,2728637.307,3.937e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advanced Info Service PCL,,TH0268010Z11,TH,Communication Services,Telecom Services,312.489735,,,4248.454198,6e-08
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advanced Info Service PCL,,TH0268010R11,TH,Communication Services,Telecom Services,66574.40193,,,905112.2815,1.306e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advanced Micro Devices Inc,,US0079031078,US,Technology,Semiconductors,206114.594,,,40210904.96,0.00058021
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advanced Micro-Fabrication Equipment Inc China,,CNE100003MM9,CN,Technology,Semiconductor Equipment & Materials,2200.450623,,,92101.49877,1.33e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advantech Co Ltd,,TW0002395001,TW,Technology,Computer Hardware,27715.76079,,,473113.6454,6.83e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Advantest Corp,,JP3122400009,JP,Technology,Semiconductor Equipment & Materials,64668.10801,,,6112875.189,8.82e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Adyen NV,,NL0012969182,NL,Technology,Software - Infrastructure,19288.87684,,,46357256.14,0.0006689
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AECC Aero-Engine Control Co Ltd,,CNE000000RM5,CN,Industrials,Aerospace & Defense,13412.4253,,,66003.63414,9.5e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AECC Aviation Power Co Ltd,,CNE000000JW1,CN,Industrials,Aerospace & Defense,9510.628847,,,87228.72402,1.26e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AECOM,,US00766T1007,US,Industrials,Engineering & Construction,71920.61995,,,12408238.1,0.00017904
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aegon Ltd,,BMG0112X1056,BM,Financial Services,Insurance - Diversified,724894.9963,,,6934659.558,0.00010006
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aena SME SA,,ES0105046009,ES,Industrials,Airports & Air Services,17007.26766,,,5614818.331,8.102e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aeon Co Ltd,,JP3388200002,JP,Consumer Cyclical,Department Stores,46544.77926,,,1767451.017,2.55e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AerCap Holdings NV,,NL0000687663,NL,Industrials,Rental & Leasing Services,16293.77264,,,2518475.396,3.634e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aeroports de Paris SA,,FR0010340141,FR,Industrials,Airports & Air Services,29959.45593,,,5596817.039,8.076e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AES Corp/The,,US00130H1059,US,Utilities,Utilities - Diversified,52817.26244,,,1097889.31,1.584e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aflac Inc,,US0010551028,US,Financial Services,Insurance - Life,124637.6439,,,20822931.25,0.00030046
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AGC Inc,,JP3112000009,JP,Industrials,Conglomerates,10182.77944,,,483994.0724,6.98e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AGCO Corp,,US0010841023,US,Industrials,Farm & Heavy Construction Machinery,1583.531412,,,239083.447,3.45e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ageas SA/NV,,BE0974264930,BE,Financial Services,Insurance - Diversified,36890.08969,,,2893587.154,4.175e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Agilent Technologies Inc,,US00846U1016,US,Healthcare,Diagnostics & Research,45110.12844,,,9787764.916,0.00014123
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AGL Energy Ltd,,AU000000AGL7,AU,Utilities,Utilities - Independent Power Producers,601173.8845,,,6787253.156,9.793e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Agnico Eagle Mines Ltd,,CA0084741085,CA,Basic Materials,Gold,54712.94573,,,6909916.288,9.97e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Agricultural Bank of China Ltd,,CNE100000RJ0,CN,Financial Services,Banks - Diversified,303535.3776,,,358654.536,5.18e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Agricultural Bank of China Ltd,,CNE100000Q43,CN,Financial Services,Banks - Diversified,6566701.491,,,6048511.953,8.728e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AIA Group Ltd,,HK0000069689,HK,Financial Services,Insurance - Life,1793521.986,,,20994843.52,0.00030294
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AIB Group PLC,,IE00BF0L3536,IE,Financial Services,Banks - Regional,280545.189,,,2500829.301,3.609e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aier Eye Hospital Group Co Ltd,,CNE100000GR6,CN,Healthcare,Medical Care Facilities,33232.73839,,,97433.37678,1.41e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ainsworth Game Technology Ltd,,AU000000AGI3,AU,Consumer Cyclical,Gambling,655502.3591,,,567009.5444,8.18e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Airbnb Inc,,US0090661010,US,Consumer Cyclical,Travel Services,83979.32561,,,17823989.62,0.00025719
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Airbus SE,,NL0000235190,NL,Industrials,Aerospace & Defense,247166.6068,,,63982123.83,0.00092321
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Air Canada,,CA0089118776,CA,Industrials,Airlines,281396.6868,,,7034427.349,0.0001015
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Air China Ltd,,CNE000001NN0,CN,Industrials,Airlines,60396.55755,,,105709.5992,1.53e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Air Liquide SA,,FR0000120073,FR,Basic Materials,Specialty Chemicals,27248.52824,,,7151141.374,0.00010319
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Air New Zealand Ltd,,NZAIRE0001S2,NZ,Industrials,Airlines,2806236.274,,,1529398.773,2.207e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Airports of Thailand PCL,,TH0765010Z16,TH,Industrials,Airports & Air Services,1180.516778,,,3327.380286,5e-08
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Airports of Thailand PCL,,TH0765010R16,TH,Industrials,Airports & Air Services,254429.6435,,,717130.1177,1.035e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Air Products and Chemicals Inc,,US0091581068,US,Basic Materials,Specialty Chemicals,15615.01072,,,7314831.16,0.00010555
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Airtac International Group,,KYG014081064,KY,Industrials,Specialty Industrial Machinery,8108.420748,,,337143.0055,4.86e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aisin Corp,,JP3102000001,JP,Consumer Cyclical,Auto Parts,200591.1304,,,3664234.875,5.287e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ajinomoto Co Inc,,JP3119600009,JP,Consumer Defensive,Packaged Foods,19926.39495,,,1321250.184,1.906e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Akamai Technologies Inc,,US00971T1016,US,Technology,Software - Infrastructure,13911.99224,,,2149207.882,3.101e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Akbank TAS,,TRAAKBNK91N6,TR,Financial Services,Banks - Regional,185413.3673,,,549207.6991,7.92e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aker BP ASA,,NO0010345853,NO,Energy,Oil & Gas E&P,100066.2854,,,3154862.796,4.552e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Akeso Inc,,KYG0146B1032,KY,,,37392.21598,,,471918.9723,6.81e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Akzo Nobel NV,,NL0013267909,NL,Basic Materials,Specialty Chemicals,25737.08008,,,2494834.06,3.6e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Albemarle Corp,,US0126531013,US,Basic Materials,Specialty Chemicals,10812.07325,,,1503195.126,2.169e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Albertsons Cos Inc,,US0130911037,US,Consumer Defensive,Grocery Stores,37170.01288,,,1179066.543,1.701e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alchip Technologies Ltd,,KYG022421088,KY,Technology,Semiconductors,4064.371302,,,656753.8901,9.48e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alcoa Corp,,US0138721065,US,Basic Materials,Aluminum,289701.2585,,,17677321.4,0.00025507
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alcoa Corp,,AU0000339426,AU,Basic Materials,Aluminum,623688.5151,,,36997202.72,0.00053384
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alcon AG,,CH0432492467,CH,Healthcare,Medical Instruments & Supplies,195236.7154,,,26757386.62,0.00038609
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aldar Properties PJSC,,AEA002001013,AE,,,228525.721,,,771744.2155,1.114e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alfa Laval AB,,SE0000695876,SE,Industrials,Specialty Industrial Machinery,16044.87367,,,1084958.523,1.566e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alfa SAB de CV,,MXP000511016,MX,,,214713.42,,,251675.2435,3.63e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alibaba Group Holding Ltd,,KYG017191142,KY,Consumer Cyclical,Internet Retail,2116895.254,,,36268043.13,0.00052332
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alibaba Group Holding Ltd,,US01609W1027,US,Consumer Cyclical,Internet Retail,331090.1822,,,45341414.12,0.00065424
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alibaba Health Information Technology Ltd,,BMG0171K1018,BM,Healthcare,Pharmaceutical Retailers,281254.4941,,,194148.9693,2.8e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Align Technology Inc,,US0162551016,US,Healthcare,Medical Instruments & Supplies,8453.09703,,,2846733.844,4.108e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alimentation Couche-Tard Inc,,CA01626P1484,CA,Consumer Cyclical,Specialty Retail,51172.73074,,,4581318.565,6.61e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alior Bank SA,,PLALIOR00045,PL,Financial Services,Banks - Diversified,5327.577903,,,179109.2673,2.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alkem Laboratories Ltd,,INE540L01014,IN,Healthcare,Drug Manufacturers - Specialty & Generic,2409.359308,,,256077.3559,3.7e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Allegion plc,,IE00BFRT3W74,IE,Industrials,Security & Protection Services,14316.53171,,,3021698.076,4.36e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Allegro.eu SA,,LU2237380790,LU,,,35577.06776,,,376712.1475,5.44e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alliant Energy Corp,,US0188021085,US,Utilities,Utilities - Regulated Electric,19760.08135,,,1887444.418,2.723e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Allianz SE,,DE0008404005,DE,Financial Services,Insurance - Diversified,45155.93321,,,22346720.71,0.00032245
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Allstate Corp/The,,US0200021014,US,Financial Services,Insurance - Property & Casualty,48086.42608,,,14973079.35,0.00021605
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ally Financial Inc,,US02005N1000,US,Financial Services,Credit Services,576031.7919,,,33502228.59,0.00048341
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alnylam Pharmaceuticals Inc,,US02043Q1076,US,Healthcare,Biotechnology,49008.46395,,,18625828.39,0.00026876
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alphabet Inc,,US02079K3059,US,,,1071763.564,,,327682859.9,0.00472821
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alphabet Inc,,US02079K1079,US,Communication Services,Internet Content & Information,1186839.222,,,365051540.7,0.00526741
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alpha HPA Ltd,,AU0000033060,AU,Basic Materials,Aluminum,9799212.216,,,8721298.872,0.00012584
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alpha Services and Holdings SA,,GRS015003007,GR,,,132609.8682,,,358624.4352,5.17e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Al Rayan Bank,,QA000A0M8VM3,QA,Financial Services,Banks - Regional,331603.9258,,,362299.1797,5.23e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ALS Ltd,,AU000000ALQ6,AU,Industrials,Consulting Services,4207086.836,,,63442869.49,0.00091543
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alstom SA,,FR0010220475,FR,Industrials,Railroads,21913.54141,,,790160.547,1.14e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AltaGas Ltd,,CA0213611001,CA,Energy,Oil & Gas Midstream,13486.17423,,,507059.3833,7.32e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Alteogen Inc,,KR7196170005,KR,Healthcare,Biotechnology,2303.085244,,,782028.5191,1.128e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aluminum Corp of China Ltd,,CNE1000001T8,CN,Basic Materials,Aluminum,234107.787,,,218554.4948,3.15e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Aluminum Corp of China Ltd,,CNE1000000T0,CN,Basic Materials,Aluminum,53405.83891,,,86856.40322,1.25e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amadeus IT Group SA,,ES0109067019,ES,Technology,Information Technology Services,28417.67642,,,3241357.652,4.677e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amazon.com Inc,,US0231351067,US,Consumer Cyclical,Internet Retail,1667997.178,,,591039167.9,0.00852824
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ambev SA,,BRABEVACNOR1,BR,Consumer Defensive,Beverages - Brewers,269540.6886,,,827292.4467,1.194e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ambuja Cements Ltd,,INE079A01024,IN,Basic Materials,Building Materials,35400.67404,,,357828.3143,5.16e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amcor PLC,,JE00BJ1F3079,JE,Consumer Cyclical,Packaging & Containers,110395.014,,,1677811.647,2.421e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amcor PLC,,AU000000AMC4,AU,Consumer Cyclical,Packaging & Containers,6388518.638,,,95636124.01,0.00137996
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ameren Corp,,US0236081024,US,Utilities,Utilities - Regulated Electric,19592.34678,,,2820741.007,4.07e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,America Movil SAB de CV,,MX01AM050019,MX,Communication Services,Telecom Services,1041351.819,,,1209290.762,1.745e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,America Movil SAB de CV,,US02390A1016,US,Communication Services,Telecom Services,208718.6056,,,4823973.591,6.961e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Americana Restaurants International PLC - Foreign Co,,AEE01135A222,AE,,,150177.7067,,,145940.1607,2.11e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,American Electric Power Co Inc,,US0255371017,US,Utilities,Utilities - Regulated Electric,245392.9284,,,36554291.84,0.00052745
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,American Express Co,,US0258161092,US,Financial Services,Credit Services,67829.89081,,,32514307.19,0.00046916
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,American Financial Group Inc/OH,,US0259321042,US,Financial Services,Insurance - Property & Casualty,11724.46347,,,2592959.35,3.741e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,American International Group Inc,,US0268747849,US,Financial Services,Insurance - Diversified,70348.12875,,,8271571.961,0.00011935
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,American Water Works Co Inc,,US0304201033,US,Utilities,Utilities - Regulated Water,77547.05146,,,15592073.7,0.00022498
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ameriprise Financial Inc,,US03076C1062,US,Financial Services,Asset Management,18976.7912,,,16318845.09,0.00023547
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AMETEK Inc,,US0311001004,US,Industrials,Specialty Industrial Machinery,33021.92422,,,9614038.698,0.00013872
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amgen Inc,,US0311621009,US,Healthcare,Drug Manufacturers - General,58659.58015,,,24693584.72,0.00035631
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amlogic Shanghai Co Ltd,,CNE100003LZ3,CN,Technology,Semiconductors,3266.941653,,,49647.50664,7.2e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amman Mineral Internasional PT,,ID1000191109,ID,Basic Materials,Other Precious Metals & Mining,377538.6374,,,321080.6426,4.63e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AMMB Holdings Bhd,,MYL1015OO006,MY,Financial Services,Banks - Regional,129247.0074,,,255830.2096,3.69e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amorepacific Corp,,KR7090430000,KR,Consumer Defensive,Household & Personal Products,1737.925169,,,199822.4496,2.88e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amotiv Ltd,,AU0000340770,AU,Consumer Cyclical,Auto Parts,407967.8368,,,4324459.07,6.24e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amphenol Corp,,US0320951017,US,Technology,Electronic Components,244487.8163,,,27424176.43,0.00039571
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amplifon SpA,,IT0004056880,IT,Healthcare,Medical Distribution,9141.119833,,,379909.2031,5.48e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amplitude Energy Ltd,,AU0000361909,AU,Energy,Oil & Gas E&P,38055337.44,,,7801344.18,0.00011257
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,AMP Ltd,,AU000000AMP6,AU,Financial Services,Financial Conglomerates,18411047.9,,,29181510.92,0.00042107
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ampol Ltd,,AU0000088338,AU,,,1458184.481,,,41106220.51,0.00059313
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Amundi SA,,FR0004125920,FR,Financial Services,Asset Management,3415.942095,,,366774.8427,5.29e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anadolu Efes Biracilik Ve Malt Sanayii AS,,TRAAEFES91A9,TR,Consumer Defensive,Beverages - Non-Alcoholic,11965.50911,,,104715.8197,1.51e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ANA Holdings Inc,,JP3429800000,JP,Industrials,Airlines,4633.847737,,,136459.6131,1.97e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Analog Devices Inc,,US0326541051,US,Technology,Semiconductors,54911.6812,,,18842826.12,0.00027189
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Angel Yeast Co Ltd,,CNE0000014G0,CN,Consumer Defensive,Packaged Foods,4877.245563,,,38905.02375,5.6e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anglo American Platinum Ltd,,ZAE000013181,ZA,Basic Materials,Other Precious Metals & Mining,171204.38,,,8337216.233,0.0001203
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anglo American PLC,,GB00B1XZS820,GB,,,61820.92228,,,2956173.808,4.266e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anglogold Ashanti Plc,,GB00BRXH2664,GB,Basic Materials,Gold,29136.54718,,,1049910.487,1.515e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anheuser-Busch InBev SA/NV,,BE0974293251,BE,Consumer Defensive,Beverages - Brewers,52301.36057,,,4220504.022,6.09e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Conch Cement Co Ltd,,CNE1000001W2,CN,Basic Materials,Building Materials,1382153.359,,,5713078.037,8.244e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Conch Cement Co Ltd,,CNE0000019V8,CN,Basic Materials,Building Materials,14225.29956,,,74851.2421,1.08e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Gujing Distillery Co Ltd,,CNE000000MD5,CN,Consumer Defensive,Beverages - Wineries & Distilleries,1410.336842,,,54081.30491,7.8e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Gujing Distillery Co Ltd,,CNE000000K82,CN,Consumer Defensive,Beverages - Wineries & Distilleries,6421.706658,,,149556.3294,2.16e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Jianghuai Automobile Group Corp Ltd,,CNE0000018M9,CN,Consumer Cyclical,Auto Manufacturers,15851.04808,,,131527.0303,1.9e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anhui Yingjia Distillery Co Ltd,,CNE1000022H9,CN,Consumer Defensive,Beverages - Wineries & Distilleries,4405.778492,,,52584.69772,7.6e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Anjoy Foods Group Co Ltd,,CNE100002YQ7,CN,Consumer Defensive,Packaged Foods,1300.598817,,,23448.77244,3.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Annaly Capital Management Inc,,US0357108390,US,Real Estate,REIT - Mortgage,70208.35939,,,2075123.923,2.994e-05
