Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Balanced Growth,Listed Equity,,Kimberly-Clark de Mexico SAB de CV,1727853.003,3945900.992,0.00005694,,,MXP606941179
31/12/2024,Balanced Growth,Listed Equity,,Kinder Morgan Inc,306307.6576,13555406.31,0.00019559,,,US49456B1017
31/12/2024,Balanced Growth,Listed Equity,,Kingdee International Software Group Co Ltd,4879633.456,8654336.431,0.00012488,,,KYG525681477
31/12/2024,Balanced Growth,Listed Equity,,Kingfisher PLC,873546.9148,4394495.575,0.00006341,,,GB0033195214
31/12/2024,Balanced Growth,Listed Equity,,Kingsoft Corp Ltd,56738.62338,396973.3961,0.00000573,,,KYG5264Y1089
31/12/2024,Balanced Growth,Listed Equity,,Kingspan Group PLC,216447.6693,25502803.53,0.00036799,,,IE0004927939
31/12/2024,Balanced Growth,Listed Equity,,Kinross Gold Corp,189322.7108,2838367.268,0.00004096,,,CA4969024047
31/12/2024,Balanced Growth,Listed Equity,,Kirin Holdings Co Ltd,38022.62622,800656.1316,0.00001155,,,JP3258000003
31/12/2024,Balanced Growth,Listed Equity,,KKR & Co Inc,56492.4993,13495607.8,0.00019473,,,US48251W1045
31/12/2024,Balanced Growth,Listed Equity,,Klabin SA,49762.53648,301826.3339,0.00000436,,,BRKLBNCDAM18
31/12/2024,Balanced Growth,Listed Equity,,KLA Corp,25004.94498,25447978.57,0.00036719,,,US4824801009
31/12/2024,Balanced Growth,Listed Equity,,KMD Brands Ltd,4433138.244,1728923.915,0.00002495,,,NZKMDE0001S3
31/12/2024,Balanced Growth,Listed Equity,,Knight-Swift Transportation Holdings Inc,19187.16012,1643684.039,0.00002372,,,US4990491049
31/12/2024,Balanced Growth,Listed Equity,,Knorr-Bremse AG,4542.654085,534475.4787,0.00000771,,,DE000KBX1006
31/12/2024,Balanced Growth,Listed Equity,,Kobe Bussan Co Ltd,6064.482741,214394.7657,0.00000309,,,JP3291200008
31/12/2024,Balanced Growth,Listed Equity,,KOC Holding AS,44840.83356,365797.4973,0.00000528,,,TRAKCHOL91Q8
31/12/2024,Balanced Growth,Listed Equity,,Kogan.com Ltd,213725.7479,1327236.894,0.00001915,,,AU000000KGN2
31/12/2024,Balanced Growth,Listed Equity,,Komatsu Ltd,107039.0252,4785125.921,0.00006905,,,JP3304200003
31/12/2024,Balanced Growth,Listed Equity,,Komercni Banka AS,4461.866816,251508.4742,0.00000363,,,CZ0008019106
31/12/2024,Balanced Growth,Listed Equity,,Konami Group Corp,31806.90639,4837768.858,0.00006981,,,JP3300200007
31/12/2024,Balanced Growth,Listed Equity,,Kone Oyj,38955.2464,3062089.129,0.00004418,,,FI0009013403
31/12/2024,Balanced Growth,Listed Equity,,Kongsberg Gruppen ASA,64224.09693,11690551.01,0.00016869,,,NO0003043309
31/12/2024,Balanced Growth,Listed Equity,,Koninklijke Ahold Delhaize NV,338069.0706,17804595.63,0.00025691,,,NL0011794037
31/12/2024,Balanced Growth,Listed Equity,,Koninklijke KPN NV,1175996.855,6913301.616,0.00009975,,,NL0000009082
31/12/2024,Balanced Growth,Listed Equity,,Koninklijke Philips NV,212859.5766,8686344.196,0.00012534,,,NL0000009538
31/12/2024,Balanced Growth,Listed Equity,,Korea Electric Power Corp,15260.08849,335678.3686,0.00000484,,,KR7015760002
31/12/2024,Balanced Growth,Listed Equity,,Korea Investment Holdings Co Ltd,2483.330866,194256.7158,0.0000028,,,KR7071050009
31/12/2024,Balanced Growth,Listed Equity,,Korean Air Lines Co Ltd,10941.28755,271286.8836,0.00000391,,,KR7003490000
31/12/2024,Balanced Growth,Listed Equity,,Korea Zinc Co Ltd,236.54641,261075.5897,0.00000377,,,KR7010130003
31/12/2024,Balanced Growth,Listed Equity,,Kotak Mahindra Bank Ltd,317142.7577,10685845.16,0.00015419,,,INE237A01028
31/12/2024,Balanced Growth,Listed Equity,,Kraft Heinz Co/The,197372.0794,9789706.143,0.00014126,,,US5007541064
31/12/2024,Balanced Growth,Listed Equity,,Krafton Inc,1585.917682,543729.1136,0.00000785,,,KR7259960003
31/12/2024,Balanced Growth,Listed Equity,,Kroger Co/The,148202.1675,14637103.36,0.0002112,,,US5010441013
31/12/2024,Balanced Growth,Listed Equity,,Krung Thai Bank PCL,207608.0861,206527.004,0.00000298,,,TH0150010R11
31/12/2024,Balanced Growth,Listed Equity,,Krungthai Card PCL,52918.11436,125339.4152,0.00000181,,,TH0689010R18
31/12/2024,Balanced Growth,Listed Equity,,KT Corp,51730.70487,1296714.106,0.00001871,,,US48268K1016
31/12/2024,Balanced Growth,Listed Equity,,KT Corp,94994.08364,4570019.786,0.00006594,,,KR7030200000
31/12/2024,Balanced Growth,Listed Equity,,Kuaishou Technology,1606791.842,13814420.6,0.00019933,,,KYG532631028
31/12/2024,Balanced Growth,Listed Equity,,Kuala Lumpur Kepong Bhd,28531.88654,224666.2037,0.00000324,,,MYL2445OO004
31/12/2024,Balanced Growth,Listed Equity,,Kuang-Chi Technologies Co Ltd,9510.628847,100591.8729,0.00000145,,,CNE1000018P0
31/12/2024,Balanced Growth,Listed Equity,,Kubota Corp,58509.11276,1105776.124,0.00001596,,,JP3266400005
31/12/2024,Balanced Growth,Listed Equity,,Kuehne + Nagel International AG,12569.68968,4655067.258,0.00006717,,,CH0025238863
31/12/2024,Balanced Growth,Listed Equity,,Kumba Iron Ore Ltd,16009.93857,447066.6515,0.00000645,,,ZAE000085346
31/12/2024,Balanced Growth,Listed Equity,,Kumho Petrochemical Co Ltd,1045.356299,103906.9204,0.0000015,,,KR7011780004
31/12/2024,Balanced Growth,Listed Equity,,Kunlun Energy Co Ltd,230856.29,403198.1596,0.00000582,,,BMG5320C1082
31/12/2024,Balanced Growth,Listed Equity,,Kunlun Tech Co Ltd,3576.646746,30453.47252,0.00000044,,,CNE100001YF2
31/12/2024,Balanced Growth,Listed Equity,,Kuwait Finance House KSCP,601135.0619,2349315.6,0.0000339,,,KW0EQ0100085
31/12/2024,Balanced Growth,Listed Equity,,Kweichow Moutai Co Ltd,37428.72556,12621639.15,0.00018212,,,CNE0000018R8
31/12/2024,Balanced Growth,Listed Equity,,Kyocera Corp,56620.51086,916756.838,0.00001323,,,JP3249600002
31/12/2024,Balanced Growth,Listed Equity,,Kyowa Kirin Co Ltd,33883.11915,827180.6903,0.00001194,,,JP3256000005
31/12/2024,Balanced Growth,Listed Equity,,L3Harris Technologies Inc,38374.24557,13032926.37,0.00018806,,,US5024311095
31/12/2024,Balanced Growth,Listed Equity,,Labcorp Holdings Inc,7453.967176,2760791.002,0.00003984,,,US5049221055
31/12/2024,Balanced Growth,Listed Equity,,La Francaise des Jeux SACA,44307.33507,2758074.628,0.0000398,,,FR0013451333
31/12/2024,Balanced Growth,Listed Equity,,Lamb Weston Holdings Inc,9428.519705,1017698.416,0.00001468,,,US5132721045
31/12/2024,Balanced Growth,Listed Equity,,Lam Research Corp,275575.5469,32148625.94,0.00046388,,,US5128073062
31/12/2024,Balanced Growth,Listed Equity,,Largan Precision Co Ltd,5283.682693,696299.28,0.00001005,,,TW0003008009
31/12/2024,Balanced Growth,Listed Equity,,Larsen & Toubro Ltd,141.523129,9631.907225,0.00000014,,,INE018A01030
31/12/2024,Balanced Growth,Listed Equity,,Lasertec Corp,4729.032625,737987.6206,0.00001065,,,JP3979200007
31/12/2024,Balanced Growth,Listed Equity,,Las Vegas Sands Corp,34317.21923,2846696.887,0.00004108,,,US5178341070
31/12/2024,Balanced Growth,Listed Equity,,Latam Airlines Group SA,10520864.91,234590.4148,0.00000338,,,CL0000000423
31/12/2024,Balanced Growth,Listed Equity,,Latin Resources Ltd,29424.26042,4707.881667,0.00000007,,,AU000000LRS6
31/12/2024,Balanced Growth,Listed Equity,,LB Group Co Ltd,13005.98817,50851.72296,0.00000073,,,CNE1000015M3
31/12/2024,Balanced Growth,Listed Equity,,Lear Corp,7538.13492,1152970,0.00001664,,,US5218652049
31/12/2024,Balanced Growth,Listed Equity,,Legal & General Group PLC,442766.9536,2058127.31,0.0000297,,,GB0005603997
31/12/2024,Balanced Growth,Listed Equity,,Legend Biotech Corp,4231.8234,222407.3887,0.00000321,,,US52490G1022
31/12/2024,Balanced Growth,Listed Equity,,LEG Immobilien SE,3789.717083,518458.6326,0.00000748,,,DE000LEG1110
31/12/2024,Balanced Growth,Listed Equity,,Legrand SA,98395.78782,15475444.84,0.0002233,,,FR0010307819
31/12/2024,Balanced Growth,Listed Equity,,Leidos Holdings Inc,17511.89114,4074558.728,0.00005879,,,US5253271028
31/12/2024,Balanced Growth,Listed Equity,,L E Lundbergforetagen AB,2137.530026,156538.495,0.00000226,,,SE0000108847
31/12/2024,Balanced Growth,Listed Equity,,Lennar Corp,49173.20193,10830573.44,0.00015628,,,US5260571048
31/12/2024,Balanced Growth,Listed Equity,,Lennox International Inc,16019.13049,15764283.62,0.00022747,,,US5261071071
31/12/2024,Balanced Growth,Listed Equity,,Lenovo Group Ltd,7805473.973,16359022.69,0.00023605,,,HK0992009065
31/12/2024,Balanced Growth,Listed Equity,,Lens Technology Co Ltd,11380.23965,55146.91803,0.0000008,,,CNE100001YW7
31/12/2024,Balanced Growth,Listed Equity,,Leo Lithium Ltd,9274.158086,4683.450291,0.00000007,,,AU0000221251
31/12/2024,Balanced Growth,Listed Equity,,Leonardo SpA,47918.4585,2078066.163,0.00002998,,,IT0003856405
31/12/2024,Balanced Growth,Listed Equity,,L&F Co Ltd,1457.483549,129521.1249,0.00000187,,,KR7066970005
31/12/2024,Balanced Growth,Listed Equity,,LG Chem Ltd,14576.3369,3997977.362,0.00005769,,,KR7051910008
31/12/2024,Balanced Growth,Listed Equity,,LG Chem Ltd,447.893718,78032.84008,0.00000113,,,KR7051911006
31/12/2024,Balanced Growth,Listed Equity,,LG Corp,5485.602545,433320.0236,0.00000625,,,KR7003550001
31/12/2024,Balanced Growth,Listed Equity,,LG Display Co Ltd,18214.88643,182452.229,0.00000263,,,KR7034220004
31/12/2024,Balanced Growth,Listed Equity,,LG Electronics Inc,20300.32894,1859693.933,0.00002683,,,KR7066570003
31/12/2024,Balanced Growth,Listed Equity,,LG Energy Solution Ltd,2731.968359,1043054.099,0.00001505,,,KR7373220003
31/12/2024,Balanced Growth,Listed Equity,,LG H&H Co Ltd,556.818868,186322.6728,0.00000269,,,KR7051900009
31/12/2024,Balanced Growth,Listed Equity,,LG Innotek Co Ltd,843.763482,149964.2216,0.00000216,,,KR7011070000
31/12/2024,Balanced Growth,Listed Equity,,LG Uplus Corp,12714.16631,144092.0911,0.00000208,,,KR7032640005
31/12/2024,Balanced Growth,Listed Equity,,Li Auto Inc,75712.96505,1478987.766,0.00002134,,,KYG5479M1050
31/12/2024,Balanced Growth,Listed Equity,,Liberty Media Corp-Liberty Formula One,19245.49279,2880218.626,0.00004156,,,US5312297550
31/12/2024,Balanced Growth,Listed Equity,,Lifco AB,23267.56038,1090399.322,0.00001573,,,SE0015949201
31/12/2024,Balanced Growth,Listed Equity,,Life360 Inc,1484772.121,33466763.6,0.0004829,,,AU0000045098
31/12/2024,Balanced Growth,Listed Equity,,Life Healthcare Group Holdings Ltd,3156915.921,4425975.494,0.00006386,,,ZAE000145892
31/12/2024,Balanced Growth,Listed Equity,,Lifestyle Communities Ltd,2304798.219,19729072.75,0.00028468,,,AU000000LIC9
31/12/2024,Balanced Growth,Listed Equity,,Light & Wonder Inc,306447.3448,42032317.81,0.00060649,,,AU0000278103
31/12/2024,Balanced Growth,Listed Equity,,Linde PLC,69797.00596,47185361.04,0.00068085,,,IE000S9YS762
31/12/2024,Balanced Growth,Listed Equity,,Lingyi iTech Guangdong Co,20890.86849,36980.45453,0.00000053,,,CNE1000015L5
31/12/2024,Balanced Growth,Listed Equity,,Li Ning Co Ltd,3106599.468,10631942.94,0.00015341,,,KYG5496K1242
31/12/2024,Balanced Growth,Listed Equity,,Liontown Resources Ltd,7520080.758,3948042.403,0.00005697,,,AU000000LTR4
31/12/2024,Balanced Growth,Listed Equity,,Lite-On Technology Corp,1087135.545,5328956.928,0.00007689,,,TW0002301009
31/12/2024,Balanced Growth,Listed Equity,,Live Nation Entertainment Inc,12816.81831,2680736.44,0.00003868,,,US5380341090
31/12/2024,Balanced Growth,Listed Equity,,LKQ Corp,34574.98388,2052217.808,0.00002961,,,US5018892084
31/12/2024,Balanced Growth,Listed Equity,,Lloyds Banking Group PLC,27299845.17,30250267.9,0.00043649,,,GB0008706128
31/12/2024,Balanced Growth,Listed Equity,,Loblaw Cos Ltd,74988.75929,15930633.3,0.00022987,,,CA5394811015
31/12/2024,Balanced Growth,Listed Equity,,Localiza Rent a Car SA,53039.39902,446499.6219,0.00000644,,,BRRENTACNOR4
31/12/2024,Balanced Growth,Listed Equity,,Loews Corp,25342.24381,3466421.108,0.00005002,,,US5404241086
31/12/2024,Balanced Growth,Listed Equity,,Logitech International SA,61612.51536,8239818.126,0.00011889,,,CH0025751329
31/12/2024,Balanced Growth,Listed Equity,,London Stock Exchange Group PLC,25603.68188,5844548.933,0.00008433,,,GB00B0SWJX34
31/12/2024,Balanced Growth,Listed Equity,,Longfor Group Holdings Ltd,113395.9593,235773.5696,0.0000034,,,KYG5635P1090
31/12/2024,Balanced Growth,Listed Equity,,LONGi Green Energy Technology Co Ltd,27043.51377,94008.05471,0.00000136,,,CNE100001FR6
31/12/2024,Balanced Growth,Listed Equity,,Lonza Group AG,5834.073399,5570965.376,0.00008038,,,CH0013841017
31/12/2024,Balanced Growth,Listed Equity,,L'Oreal SA,71985.33106,41156042.28,0.00059385,,,FR0000120321
31/12/2024,Balanced Growth,Listed Equity,,Lotte Chemical Corp,950.25001,62343.47269,0.0000009,,,KR7011170008
31/12/2024,Balanced Growth,Listed Equity,,Lottery Corp Ltd/The,6900632.702,34089125.55,0.00049188,,,AU0000219529
31/12/2024,Balanced Growth,Listed Equity,,Lotus Bakeries NV,14.633203,263822.7148,0.00000381,,,BE0003604155
31/12/2024,Balanced Growth,Listed Equity,,Lotus Resources Ltd,11859.38005,2371.876011,0.00000003,,,AU0000058737
31/12/2024,Balanced Growth,Listed Equity,,Louis Hachette Group,93528.95186,236198.4404,0.00000341,,,FR001400TL40
31/12/2024,Balanced Growth,Listed Equity,,Lovisa Holdings Ltd,449563.5269,13558835.97,0.00019564,,,AU000000LOV7
31/12/2024,Balanced Growth,Listed Equity,,Lowe's Cos Inc,71424.53792,28470606.41,0.00041081,,,US5486611073
31/12/2024,Balanced Growth,Listed Equity,,LPL Financial Holdings Inc,9903.818066,5222798.414,0.00007536,,,US50212V1008
31/12/2024,Balanced Growth,Listed Equity,,LPP SA,65.842815,400340.5652,0.00000578,,,PLLPP0000011
31/12/2024,Balanced Growth,Listed Equity,,LS Electric Co Ltd,865.711087,152725.2872,0.0000022,,,KR7010120004
31/12/2024,Balanced Growth,Listed Equity,,Lululemon Athletica Inc,18620.6333,11500793.65,0.00016595,,,US5500211090
31/12/2024,Balanced Growth,Listed Equity,,Lundin Mining Corp,33725.39353,468501.8801,0.00000676,,,CA5503721063
31/12/2024,Balanced Growth,Listed Equity,,Lupin Ltd,55489.28544,2465980.168,0.00003558,,,INE326A01037
31/12/2024,Balanced Growth,Listed Equity,,Luxshare Precision Industry Co Ltd,25442.96435,229470.9084,0.00000331,,,CNE100000TP3
31/12/2024,Balanced Growth,Listed Equity,,Luzhou Laojiao Co Ltd,5259.296465,145699.3874,0.0000021,,,CNE000000GF2
31/12/2024,Balanced Growth,Listed Equity,,LVMH Moet Hennessy Louis Vuitton SE,35863.35913,38117159.92,0.00055,,,FR0000121014
31/12/2024,Balanced Growth,Listed Equity,,Lycopodium Ltd,49393.9246,490975.6105,0.00000708,,,AU000000LYL7
31/12/2024,Balanced Growth,Listed Equity,,LY Corp,189390.1011,816296.004,0.00001178,,,JP3933800009
31/12/2024,Balanced Growth,Listed Equity,,Lynas Rare Earths Ltd,13080448.58,84107284.35,0.0012136,,,AU000000LYC6
31/12/2024,Balanced Growth,Listed Equity,,LyondellBasell Industries NV,24875.53152,2983938.83,0.00004306,,,NL0009434992
31/12/2024,Balanced Growth,Listed Equity,,M3 Inc,50904.4062,730825.6065,0.00001055,,,JP3435750009
31/12/2024,Balanced Growth,Listed Equity,,Maas Group Holdings Ltd,1476.250889,7071.24176,0.0000001,,,AU0000118564
31/12/2024,Balanced Growth,Listed Equity,,Mabanee Co KPSC,41454.96154,165486.2832,0.00000239,,,KW0EQ0400725
31/12/2024,Balanced Growth,Listed Equity,,MAC Copper Ltd,577067.7902,9931336.67,0.0001433,,,AU0000319733
31/12/2024,Balanced Growth,Listed Equity,,Macmahon Holdings Ltd,6073402.743,2095323.95,0.00003023,,,AU000000MAH3
31/12/2024,Balanced Growth,Listed Equity,,Macquarie Group Ltd,2391959.415,530177804.4,0.00765006,,,AU000000MQG1
31/12/2024,Balanced Growth,Listed Equity,,Macquarie Technology Group Ltd,209.007954,18457.49245,0.00000027,,,AU000000MAQ4
31/12/2024,Balanced Growth,Listed Equity,,Macrotech Developers Ltd,19961.75321,523222.5395,0.00000755,,,INE670K01029
31/12/2024,Balanced Growth,Listed Equity,,Mader Group Ltd,248601.2267,1496579.385,0.00002159,,,AU0000056269
31/12/2024,Balanced Growth,Listed Equity,,MA Financial Group Ltd,2145.435283,13130.06393,0.00000019,,,AU0000156218
31/12/2024,Balanced Growth,Listed Equity,,Magellan Financial Group Ltd,16101.36496,1690.643321,0.00000002,,,AU0000215808
31/12/2024,Balanced Growth,Listed Equity,,Magellan Financial Group Ltd,878383.0214,9767619.198,0.00014094,,,AU000000MFG4
31/12/2024,Balanced Growth,Listed Equity,,Magna International Inc,73144.30438,4935089.653,0.00007121,,,CA5592224011
31/12/2024,Balanced Growth,Listed Equity,,Magontec Ltd,634460.508,117375.194,0.00000169,,,AU000000MGL2
31/12/2024,Balanced Growth,Listed Equity,,Mahindra & Mahindra Ltd,55330.40809,3138861.909,0.00004529,,,INE101A01026
31/12/2024,Balanced Growth,Listed Equity,,Mainfreight Ltd,113944.7691,7578226.428,0.00010935,,,NZMFTE0001S9
31/12/2024,Balanced Growth,Listed Equity,,MakeMyTrip Ltd,25135.17949,4558148.996,0.00006577,,,MU0295S00016
31/12/2024,Balanced Growth,Listed Equity,,Makita Corp,56503.99277,2812260.677,0.00004058,,,JP3862400003
31/12/2024,Balanced Growth,Listed Equity,,Malayan Banking Bhd,669159.6607,2475030.046,0.00003571,,,MYL1155OO000
31/12/2024,Balanced Growth,Listed Equity,,Mango Excellent Media Co Ltd,5771.407249,34339.84062,0.0000005,,,CNE100001Y83
31/12/2024,Balanced Growth,Listed Equity,,Manhattan Associates Inc,20940.48207,9139878.666,0.00013188,,,US5627501092
31/12/2024,Balanced Growth,Listed Equity,,Manila Electric Co,16745.20977,228164.7658,0.00000329,,,PHY5764J1483
31/12/2024,Balanced Growth,Listed Equity,,Mankind Pharma Ltd,5768.968627,313481.1624,0.00000452,,,INE634S01028
31/12/2024,Balanced Growth,Listed Equity,,Manulife Financial Corp,272724.1945,13525002.12,0.00019516,,,CA56501R1064
31/12/2024,Balanced Growth,Listed Equity,,Marathon Petroleum Corp,27053.47755,6095389.036,0.00008795,,,US56585A1025
31/12/2024,Balanced Growth,Listed Equity,,Marico Ltd,30738.02729,370831.8314,0.00000535,,,INE196A01026
31/12/2024,Balanced Growth,Listed Equity,,Markel Group Inc,1215.549425,3389029.933,0.0000489,,,US5705351048
31/12/2024,Balanced Growth,Listed Equity,,MarketAxess Holdings Inc,4947.16609,1806117.128,0.00002606,,,US57060D1081
31/12/2024,Balanced Growth,Listed Equity,,Marks & Spencer Group PLC,106784.5131,811082.8655,0.0000117,,,GB0031274896
31/12/2024,Balanced Growth,Listed Equity,,Marriott International Inc/MD,17973.16043,8097283.964,0.00011684,,,US5719032022
31/12/2024,Balanced Growth,Listed Equity,,Marsh & McLennan Cos Inc,96588.22368,33136242.56,0.00047813,,,US5717481023
31/12/2024,Balanced Growth,Listed Equity,,Martin Marietta Materials Inc,4242.467598,3539101.207,0.00005107,,,US5732841060
31/12/2024,Balanced Growth,Listed Equity,,Marubeni Corp,109685.37,2696886.193,0.00003891,,,JP3877600001
31/12/2024,Balanced Growth,Listed Equity,,Maruti Suzuki India Ltd,52301.62822,10713750.07,0.00015459,,,INE585B01010
31/12/2024,Balanced Growth,Listed Equity,,Marvell Technology Inc,97987.51735,17479966.55,0.00025222,,,US5738741041
31/12/2024,Balanced Growth,Listed Equity,,Masco Corp,57262.3536,6711667.606,0.00009684,,,US5745991068
31/12/2024,Balanced Growth,Listed Equity,,Mastercard Inc,213907.9268,181922792.5,0.00262501,,,US57636Q1040
31/12/2024,Balanced Growth,Listed Equity,,Match Group Inc,226463.25,11964165.24,0.00017263,,,US57667L1070
31/12/2024,Balanced Growth,Listed Equity,,MatsukiyoCocokara & Co,15550.32237,368359.8585,0.00000532,,,JP3869010003
31/12/2024,Balanced Growth,Listed Equity,,Max Healthcare Institute Ltd,46293.71324,985256.548,0.00001422,,,INE027H01010
31/12/2024,Balanced Growth,Listed Equity,,Maxis Bhd,308538.5159,406773.8388,0.00000587,,,MYL6012OO008
31/12/2024,Balanced Growth,Listed Equity,,Maxscend Microelectronics Co Ltd,1892.371278,37559.91194,0.00000054,,,CNE100003QK4
31/12/2024,Balanced Growth,Listed Equity,,Mayne Pharma Group Ltd,784.755443,3900.234552,0.00000006,,,AU000000MYX0
31/12/2024,Balanced Growth,Listed Equity,,Mazda Motor Corp,220170.4313,2451601.491,0.00003537,,,JP3868400007
31/12/2024,Balanced Growth,Listed Equity,,mBank SA,882.781447,188881.7961,0.00000273,,,PLBRE0000012
31/12/2024,Balanced Growth,Listed Equity,,McCormick & Co Inc/MD,36519.22089,4496851.168,0.00006489,,,US5797802064
31/12/2024,Balanced Growth,Listed Equity,,McDonald's Corp,79139.25229,37053505.36,0.00053465,,,US5801351017
31/12/2024,Balanced Growth,Listed Equity,,McDonald's Holdings Co Japan Ltd,22676.54168,1442545.23,0.00002081,,,JP3750500005
31/12/2024,Balanced Growth,Listed Equity,,McKesson Corp,22781.33364,20969570.94,0.00030257,,,US58155Q1031
31/12/2024,Balanced Growth,Listed Equity,,McMillan Shakespeare Ltd,71149.92113,1067248.817,0.0000154,,,AU000000MMS5
31/12/2024,Balanced Growth,Listed Equity,,MediaTek Inc,375594.6503,26182509.58,0.00037779,,,TW0002454006
31/12/2024,Balanced Growth,Listed Equity,,Medibank Pvt Ltd,9760647.702,36992854.79,0.00053378,,,AU000000MPL3
31/12/2024,Balanced Growth,Listed Equity,,Mediobanca Banca di Credito Finanziario SpA,65622.91082,1544748.96,0.00002229,,,IT0000062957
